Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-29,15:24:11.120,0,0,0.00,0,0,-75,-76,100,9,1,29,10,-68,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-3,181,-173,855,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1927,1590,1414,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:12.120,0,0,0.00,0,0,-78,-76,100,10,1,29,10,-66,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,1,166,-295,1020,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,2010,1583,1353,1500,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:13.120,0,0,0.00,0,0,-80,-74,100,9,1,29,10,-74,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-6,264,119,1024,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,2012,1632,1559,1497,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:14.120,0,0,0.00,0,0,-76,-77,100,11,1,29,10,-79,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-770,-33,-743,-1024,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,988,1484,1129,1115,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:15.120,0,0,0.00,0,0,-74,-75,100,10,1,29,10,-77,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-841,-348,81,-305,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1348,1326,1540,1080,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:16.120,0,0,0.00,0,0,-76,-73,100,10,1,29,10,-75,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-4,273,516,336,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1668,1636,1758,1498,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:17.120,0,0,0.00,0,0,-73,-75,100,9,1,29,10,-62,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-866,308,-811,-548,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1226,1654,1095,1067,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:18.120,0,0,0.00,0,0,-74,-74,100,10,1,29,10,-70,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-711,4,-42,-456,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1272,1502,1479,1145,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:19.120,0,0,0.00,0,0,-75,-75,100,8,1,29,10,-81,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-3,39,447,10,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1519,1723,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:20.120,0,0,0.00,0,0,-72,-77,100,9,1,29,10,-61,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-568,-477,-349,781,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1887,1259,1322,1214,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:21.120,0,0,0.00,0,0,-79,-78,100,10,1,29,10,-69,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,-304,-524,182,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1591,1348,1238,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:22.120,0,0,0.00,0,0,-77,-78,100,9,1,29,10,-65,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,6,-329,38,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1519,1503,1336,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:23.120,0,0,0.00,0,0,-72,-72,100,9,1,29,10,-64,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,4,-50,11,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1502,1475,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:24.120,0,0,0.00,0,0,-79,-79,100,9,1,29,10,-67,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1022,58,606,10,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1529,1803,989,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:25.120,0,0,0.00,0,0,-79,-78,100,10,1,29,10,-71,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1022,591,643,452,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1726,1795,1821,989,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:26.120,0,0,0.00,0,0,-81,-84,100,10,1,29,10,-71,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,17,-376,510,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1755,1508,1312,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:27.120,0,0,0.00,0,0,-77,-73,100,10,1,29,10,-79,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,-557,-343,-262,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1369,1222,1329,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:28.120,0,0,0.00,0,0,-77,-78,100,9,1,29,10,-73,99,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,3,-400,-98,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1451,1501,1300,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:29.120,0,0,0.00,0,0,-80,-80,100,9,1,29,10,-70,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,107,807,10,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1553,1903,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:30.120,0,0,0.00,0,0,-77,-77,100,10,1,29,10,-72,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-951,479,776,450,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1725,1739,1888,1025,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:31.120,0,0,0.00,0,0,-80,-78,100,8,1,29,10,-86,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-993,122,391,322,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1660,1559,1701,1004,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:32.120,0,0,0.00,0,0,-75,-74,100,10,1,29,10,-65,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,-18,-439,35,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1517,1491,1281,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:33.120,0,0,0.00,0,0,-79,-77,100,9,1,29,10,-74,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,-412,-786,-427,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1287,1294,1107,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:34.120,0,0,0.00,0,0,-77,-78,100,9,1,29,10,-72,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,10,291,-381,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1311,1506,1648,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:35.120,0,0,0.00,0,0,-79,-79,100,9,1,29,10,-75,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-832,-28,356,9,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1486,1678,1084,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:36.120,0,0,0.00,0,0,-79,-81,100,9,1,29,10,-70,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-920,659,604,19,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1509,1829,1802,1040,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:37.120,0,0,0.00,0,0,-71,-73,100,9,1,29,50,-75,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,338,215,251,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1625,1669,1607,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:38.120,0,0,0.00,0,0,-80,-82,100,8,1,29,10,-76,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,2,-651,219,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1609,1501,1175,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:39.120,0,0,0.00,0,0,-82,-75,100,8,1,29,10,-67,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,-506,-567,203,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1601,1247,1217,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:40.120,0,0,0.00,0,0,-75,-75,100,9,1,29,10,-74,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,356,393,-176,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1412,1678,1696,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:41.120,0,0,0.00,0,0,-84,-80,100,10,1,29,10,-79,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-918,2,350,10,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1501,1675,1041,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:42.120,0,0,0.00,0,0,-74,-73,100,8,1,29,10,-67,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-827,-270,213,230,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1615,1365,1606,1087,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:43.120,0,0,0.00,0,0,-77,-77,100,9,1,29,10,-77,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-915,-172,282,81,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1540,1414,1641,1043,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:44.120,0,0,0.00,0,0,-84,-82,100,9,1,29,10,-75,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-989,-222,29,-309,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1346,1389,1514,1006,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
