Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-15,14:26:49.340,2069,3,7.90,442,1,-78,-77,100,9,1,29,10,-72,100,8,25.72,70.13,1177,76,7,3.67,53,32.71,0,-2,-663,831,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1169,1915,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:50.340,2069,3,7.91,443,1,-82,-80,100,8,1,29,10,-78,100,8,25.59,74.91,1188,76,7,3.65,53,38.85,0,4,-268,-68,208,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1604,1366,1466,1502,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:51.340,2225,3,7.92,445,1,-81,-86,100,8,1,29,25,-78,100,8,26.82,19.69,1203,75,7,3.83,53,39.25,0,4,-197,653,-173,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1414,1402,1826,1502,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:52.340,2113,3,7.91,447,1,-75,-73,100,9,1,29,25,-72,100,8,26.24,46.36,1213,75,7,3.74,54,16.05,0,198,-194,-745,20,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1510,1403,1128,1599,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:53.340,2219,3,7.90,449,1,-78,-80,100,9,1,29,25,-70,100,8,26.46,20.27,1224,75,7,3.84,53,9.30,0,103,0,-51,101,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1550,1500,1475,1551,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:54.340,2166,3,7.91,451,1,-76,-72,100,9,1,29,25,-65,100,8,26.89,12.75,1228,75,7,3.84,53,2.17,0,-453,-477,-839,414,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1707,1262,1081,1274,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:55.340,2111,3,7.90,453,1,-73,-69,100,9,1,29,25,-61,100,8,26.36,43.65,1237,75,7,3.76,53,9.33,0,-831,-321,-685,3,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1501,1340,1158,1085,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:56.340,2146,3,7.91,455,1,-73,-74,100,9,1,29,25,-71,100,8,26.64,34.33,1242,75,7,3.80,52,6.49,0,-165,-6,854,15,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1507,1497,1927,1418,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:57.340,2186,3,7.91,457,1,-76,-70,100,9,1,29,25,-66,100,8,26.21,54.44,1255,74,7,3.74,52,5.55,0,-10,-559,745,50,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1525,1221,1872,1495,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:58.340,2140,3,7.92,459,1,-78,-81,100,9,1,29,10,-72,100,8,26.48,43.40,1269,74,7,3.78,52,11.76,0,-830,452,-769,342,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1671,1726,1116,1085,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:59.340,2134,3,7.92,461,1,-74,-72,100,9,1,29,10,-66,100,8,26.50,35.98,1274,74,7,3.78,52,11.16,0,-416,276,383,140,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1570,1638,1691,1292,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:00.340,2124,3,7.92,463,1,-72,-74,100,9,1,29,10,-70,100,8,26.69,42.33,1290,74,7,3.77,52,14.90,0,-434,-113,130,689,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1844,1444,1565,1283,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:01.340,2129,3,7.91,465,1,-76,-76,100,9,1,29,10,-77,100,8,26.53,28.26,1300,74,7,3.79,52,18.26,0,-944,118,-671,563,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1781,1559,1165,1028,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:02.340,2055,3,7.89,466,1,-85,-83,100,8,1,29,10,-67,100,8,25.72,69.71,1308,73,7,3.67,52,18.26,0,-940,-37,-396,741,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1870,1482,1302,1030,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:03.340,2132,3,7.89,468,1,-76,-73,100,9,1,29,10,-73,100,8,26.36,45.62,1323,73,7,3.76,52,17.38,0,-202,433,757,6,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1716,1878,1399,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:04.340,2090,3,7.91,470,1,-78,-78,100,9,1,29,10,-66,100,8,26.31,29.27,1327,73,7,3.75,52,14.23,0,-692,-172,-357,668,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1834,1414,1322,1154,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:05.340,2143,3,7.89,472,1,-84,-81,100,9,1,29,10,-71,100,8,25.80,48.06,1350,73,7,3.77,52,18.44,0,-1001,-80,141,472,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1736,1460,1570,1000,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:06.340,2118,3,7.88,474,1,-85,-78,100,9,1,29,10,-77,100,8,26.43,41.57,1365,72,7,3.77,52,17.74,0,-900,-13,-43,679,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1839,1494,1479,1050,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:07.340,2077,3,7.90,476,1,-90,-86,100,8,1,29,10,-72,100,8,26.23,41.21,1373,72,7,3.74,53,20.65,0,-829,99,-565,773,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1886,1549,1218,1086,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:08.340,2135,3,7.91,478,1,-83,-81,100,9,1,29,10,-69,100,8,26.16,48.54,1395,72,7,3.74,53,18.29,0,-273,-397,659,81,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1540,1302,1829,1364,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:09.340,2062,3,7.89,480,1,-80,-76,100,9,1,29,10,-73,100,8,25.66,65.59,1406,71,7,3.66,53,16.71,0,-2,41,-934,-62,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1469,1520,1033,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:10.340,2068,3,7.90,482,1,-74,-73,100,9,1,29,10,-65,100,8,25.85,55.19,1418,71,7,3.69,53,13.73,0,-921,223,273,670,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1835,1611,1636,1040,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:11.340,2094,3,7.90,484,1,-84,-83,100,9,1,29,10,-67,100,9,26.10,64.28,1427,71,7,3.72,53,18.93,0,-951,137,60,835,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1917,1568,1530,1025,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:12.340,2078,3,7.89,486,1,-81,-74,100,9,1,29,10,-65,100,8,25.71,60.03,1447,71,7,3.67,54,19.97,0,-933,3,-195,883,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1941,1501,1403,1034,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:13.340,2064,3,7.89,488,1,-78,-75,100,9,1,29,10,-74,100,8,25.59,61.08,1464,70,7,3.65,54,19.31,0,-774,-31,-699,-223,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1389,1485,1151,1113,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:14.340,2192,3,7.91,490,1,-84,-80,100,9,1,29,10,-91,100,7,26.48,24.03,1478,70,7,3.72,54,15.62,0,-2,-801,655,152,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1576,1100,1827,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:15.340,2096,3,7.88,492,1,-81,-75,100,9,1,29,10,-71,100,8,25.97,51.16,1493,70,7,3.71,54,14.98,0,-362,645,-1024,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1825,988,1316,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:16.340,2069,3,7.90,493,1,-84,-79,100,9,1,29,10,-74,100,8,25.97,62.12,1501,70,7,3.65,54,14.63,0,-937,504,-913,153,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1576,1752,1044,1031,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:17.340,2092,3,7.91,495,1,-80,-80,100,9,1,29,10,-65,100,8,25.82,51.74,1518,69,7,3.68,55,21.39,0,-915,652,-801,366,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1683,1826,1100,1043,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:18.340,2096,3,7.90,497,1,-82,-78,100,9,1,29,10,-94,100,6,25.73,56.63,1532,69,7,3.70,55,23.99,0,-851,697,-581,510,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1755,1848,1210,1075,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:19.340,2097,3,7.89,499,1,-76,-81,100,9,1,29,10,-70,100,8,25.77,51.93,1547,69,7,3.68,55,24.53,0,-4,4,-231,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1385,1498,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:20.340,2209,3,7.92,501,1,-86,-84,100,8,1,29,10,-79,100,8,26.55,17.15,1558,68,7,3.79,55,13.97,0,-11,-145,261,94,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1547,1428,1630,1495,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:21.340,2156,3,7.91,503,1,-83,-79,100,8,1,29,10,-70,100,8,26.26,32.62,1566,68,7,3.75,55,9.96,0,-3,-503,-188,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1249,1406,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:22.340,2152,3,7.90,505,1,-87,-78,100,9,1,29,10,-73,100,9,26.25,42.66,1575,68,7,3.75,55,7.56,0,-1017,716,-846,62,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1531,1858,1078,990,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:23.340,2080,3,7.90,507,1,-84,-86,100,9,1,29,10,-77,100,8,26.11,70.88,1591,68,7,3.73,55,10.09,0,-486,196,380,-309,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1346,1598,1690,1257,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:24.340,2159,3,7.91,509,1,-75,-77,100,9,1,29,10,-75,100,8,25.88,44.80,1603,67,7,3.69,55,9.56,0,789,32,141,6,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1516,1570,1894,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:25.340,2163,3,7.90,511,1,-86,-86,100,8,1,29,10,-74,100,8,26.29,25.24,1614,67,7,3.74,55,9.13,0,718,-60,229,303,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1652,1472,1613,1858,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:26.340,2158,3,7.89,513,1,-76,-68,100,9,1,29,10,-61,100,8,26.26,26.77,1622,67,7,3.75,55,6.83,0,107,2,357,86,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1543,1501,1678,1553,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:27.340,2148,3,7.92,515,1,-73,-69,100,9,1,29,10,-67,100,8,26.21,31.37,1630,67,7,3.74,55,8.39,0,-1019,18,363,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1509,1681,991,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:28.340,2160,3,7.91,517,1,-79,-74,100,9,1,29,10,-65,100,8,26.26,29.17,1639,67,7,3.75,54,5.05,0,-993,5,282,53,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1526,1503,1644,1005,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:29.340,2136,3,7.91,519,1,-66,-70,100,9,1,29,10,-58,100,8,26.21,31.17,1649,67,7,3.71,54,10.89,0,-147,15,-4,413,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1706,1507,1498,1427,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:30.340,2164,3,7.91,521,1,-80,-76,100,9,1,29,10,-82,100,8,26.34,24.80,1659,66,7,3.76,54,2.85,0,0,-276,557,408,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1704,1362,1778,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:31.340,2090,3,7.93,523,1,-76,-82,100,9,1,29,10,-78,100,8,26.02,41.30,1673,66,7,3.71,54,6.09,0,3,13,-499,-294,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1358,1509,1251,1501,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:32.340,2125,3,7.92,525,1,-79,-74,100,9,1,29,10,-74,100,8,25.92,43.19,1685,66,7,3.70,55,8.28,0,95,328,-585,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1664,1208,1547,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:33.340,2139,3,7.92,526,1,-86,-80,100,9,1,29,10,-75,100,8,26.04,37.79,1690,66,7,3.70,54,9.46,0,152,307,-472,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1654,1264,1576,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:34.340,2152,3,7.91,528,1,-90,-75,100,8,1,29,10,-77,100,9,26.11,30.84,1700,66,7,3.73,54,9.31,0,46,100,-683,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1551,1159,1523,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:35.340,2140,3,7.92,530,1,-83,-76,100,9,1,29,10,-71,100,8,25.99,38.01,1709,65,7,3.71,54,6.94,0,143,136,-708,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1568,1146,1572,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:36.340,2132,3,7.92,532,1,-70,-71,100,9,1,29,10,-66,100,8,25.95,47.36,1723,65,7,3.68,54,6.36,0,134,212,-592,-78,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1461,1606,1204,1567,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:37.340,2149,3,7.93,534,1,-90,-82,100,8,1,29,10,-76,100,8,26.03,36.49,1733,65,7,3.72,54,5.78,0,95,251,-697,-59,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1471,1625,1152,1547,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:38.340,2134,3,7.91,536,1,-87,-94,100,8,1,29,25,-79,100,8,25.98,41.66,1744,65,7,3.71,54,8.26,0,83,249,-708,-17,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1492,1624,1146,1541,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:39.340,2129,3,7.92,538,1,-87,-78,100,9,1,29,25,-65,100,9,25.90,42.28,1756,64,7,3.70,54,9.29,0,105,317,-581,-19,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1491,1658,1210,1552,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:40.340,2156,3,7.92,540,1,-88,-74,100,9,1,29,25,-66,100,8,26.06,33.77,1766,64,7,3.72,54,11.90,0,128,307,-68,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1653,1467,1564,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:41.340,2196,3,7.91,542,1,-85,-73,100,9,1,29,25,-66,100,8,26.24,33.60,1771,64,7,3.74,53,9.64,0,229,328,9,27,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1513,1664,1504,1614,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:42.340,2211,3,7.91,544,1,-72,-74,100,9,1,29,10,-68,100,8,26.51,11.26,1780,64,7,3.78,53,7.11,0,74,489,-679,-36,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1482,1744,1161,1537,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:43.340,2137,3,7.90,546,1,-83,-76,100,9,1,29,10,-76,100,8,26.09,43.17,1788,64,7,3.72,53,3.73,0,-2,327,536,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1664,1768,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:44.340,2108,3,7.91,548,1,-75,-73,100,9,1,29,10,-60,100,8,25.89,38.55,1798,64,7,3.69,53,5.21,0,-2,198,873,492,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1746,1599,1936,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:45.340,2089,3,7.92,550,1,-81,-69,100,9,1,29,10,-64,100,8,25.78,54.44,1813,63,7,3.68,52,9.23,0,-191,-343,-303,110,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1555,1329,1349,1405,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:46.340,2166,3,7.92,552,1,-75,-63,100,9,1,29,10,-65,100,8,26.21,24.59,1821,63,7,3.75,53,5.52,0,-964,-272,-722,-897,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1052,1364,1139,1018,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:47.340,2110,3,7.90,554,1,-71,-70,100,9,1,29,10,-63,100,8,25.72,60.99,1825,63,7,3.67,53,7.97,0,-601,-414,-202,-104,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1448,1293,1399,1200,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:27:48.340,2148,3,7.91,556,1,-86,-80,100,9,1,29,10,-79,100,8,26.25,23.70,1841,63,7,3.75,53,3.34,0,-276,415,690,724,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1862,1707,1845,1362,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
